year,player,team,games,points,assists,blocks,rebounds
2015,Noah Vonleh,Chicago Bruins,25,83,4,9,86
2015,Nikola Vucevic,Orlando Magic,74,1428,147,54,810
2015,Dwyane Wade,Miami Heat,62,1331,299,21,219
2015,Dion Waiters,Cleveland Cavaliers,33,345,74,10,57
2015,Dion Waiters,Oklahoma City Thunder,47,595,89,11,135
2015,Henry Walker,Miami Heat,24,175,29,9,82
2015,Kemba Walker,Chicago Bruins,62,1075,318,31,220
2015,John Wall,Washington Wizards,79,1387,792,45,366
2015,Gerald Wallace,Boston Celtics,32,35,11,4,57
2015,T.J. Warren,Phoenix Suns,40,245,25,9,85
2015,C.J. Watson,Indiana Pacers,57,570,208,9,163
2015,David Wear,Sacramento Kings,2,0,1,0,2
2015,Travis Wear,New York Knicks,51,199,40,11,106
2015,Martell Webster,Washington Wizards,32,106,17,1,46
2015,David West,Indiana Pacers,66,769,223,48,449
2015,Russell Westbrook,Oklahoma City Thunder,67,1886,574,14,488
2015,Hassan Whiteside,Miami Heat,48,564,6,123,482
2015,Shayne Whittington,Indiana Pacers,20,57,6,2,29
2015,Andrew Wiggins,Minnesota Timberwolves,82,1387,170,50,374
2015,C.J. Wilcox,Los Angeles Clippers,21,41,8,1,7
2015,Deron Williams,Brooklyn Nets,68,884,448,17,237
2015,Derrick Williams,Sacramento Kings,74,617,50,4,202
2015,Elliot Williams,Utah Jazz,5,18,4,0,3
2015,Elliot Williams,New Orleans Pelicans,8,19,8,0,5
2015,Lou Williams,Toronto Raptors,80,1242,164,10,151
2015,Marvin Williams,Chicago Bruins,78,577,100,36,386
2015,Mo Williams,Minnesota Timberwolves,41,499,261,8,98
2015,Mo Williams,Chicago Bruins,27,465,163,6,76
2015,Reggie Williams,San Antonio Spurs,20,37,10,0,17
2015,Shawne Williams,Miami Heat,44,292,36,17,139
2015,Shawne Williams,Detroit Pistons,19,49,8,4,27
2015,Jeff Withey,New Orleans Pelicans,37,98,11,18,64
2015,Nate Wolters,Milwaukee Bucks,11,25,10,0,16
2015,Nate Wolters,New Orleans Pelicans,10,17,11,2,18
2015,Brandan Wright,Dallas Mavericks,27,238,10,42,110
2015,Brandan Wright,Boston Celtics,8,26,8,5,17
2015,Brandan Wright,Phoenix Suns,40,280,23,47,194
2015,Dorell Wright,Portland Trail Blazers,48,219,41,11,111
2015,Tony Wroten,Philadelphia 76ers,30,507,157,8,86
2015,James Young,Boston Celtics,31,105,13,2,42
2015,Nick Young,Los Angeles Lakers,42,563,41,11,96
2015,Thaddeus Young,Minnesota Timberwolves,48,685,135,17,245
2015,Thaddeus Young,Brooklyn Nets,28,386,38,8,166
2015,Cody Zeller,Chicago Bruins,62,472,100,49,362
2015,Tyler Zeller,Boston Celtics,82,833,113,52,465
2016,Quincy Acy,Sacramento Kings,59,307,27,24,188
2016,Jordan Adams,Memphis Grizzlies,2,7,3,0,2
2016,Steven Adams,Oklahoma City Thunder,80,636,62,89,533
2016,Arron Afflalo,New York Knicks,71,909,144,10,266
2016,Alexis Ajinca,New Orleans Pelicans,59,352,31,36,269
2016,Cole Aldrich,Los Angeles Clippers,60,328,50,68,288
2016,LaMarcus Aldridge,San Antonio Spurs,74,1331,110,81,632
2016,Cliff Alexander,Portland Trail Blazers,8,10,0,2,6
2016,Lavoy Allen,Indiana Pacers,79,428,76,42,424
2016,Tony Allen,Memphis Grizzlies,64,535,70,18,296
2016,Al-Farouq Aminu,Portland Trail Blazers,82,839,138,53,499
2016,Lou Amundson,New York Knicks,29,52,12,7,49
2016,Chris Andersen,Miami Heat,7,13,3,3,9
2016,Chris Andersen,Memphis Grizzlies,20,92,9,10,89
2016,Alan Anderson,Washington Wizards,13,65,14,1,27
2016,James Anderson,Sacramento Kings,51,179,41,14,86
2016,Justin Anderson,Dallas Mavericks,55,208,29,25,132
2016,Kyle Anderson,San Antonio Spurs,78,350,123,29,244
2016,Ryan Anderson,New Orleans Pelicans,66,1124,73,25,396
2016,Giannis Antetokounmpo,Milwaukee Bucks,80,1350,345,113,612
2016,Thanasis Antetokounmpo,New York Knicks,2,6,0,0,1
2016,Carmelo Anthony,New York Knicks,72,1573,299,38,556
2016,Joel Anthony,Detroit Pistons,19,18,1,12,21
2016,Keith Appling,Orlando Magic,5,6,1,0,1
2016,Trevor Ariza,Houston Rockets,81,1025,188,26,366
2016,Darrell Arthur,Denver Nuggets,70,527,96,48,293
2016,Omer Asik,New Orleans Pelicans,68,269,26,23,414
2016,D.J. Augustin,Oklahoma City Thunder,34,142,66,2,43
2016,D.J. Augustin,Denver Nuggets,28,325,132,2,52
2016,Jeff Ayres,Los Angeles Clippers,17,30,5,3,22
2016,Luke Babbitt,New Orleans Pelicans,47,327,53,7,148
2016,Cameron Bairstow,Chicago Bulls,18,34,6,3,28
2016,Leandro Barbosa,Golden State Warriors,68,433,82,10,117
2016,J.J. Barea,Dallas Mavericks,74,808,302,2,152
2016,Andrea Bargnani,Brooklyn Nets,46,304,18,9,97
2016,Harrison Barnes,Golden State Warriors,66,774,117,10,325
2016,Matt Barnes,Memphis Grizzlies,76,758,163,57,420
2016,Will Barton,Denver Nuggets,82,1178,203,39,476
2016,Brandon Bass,Los Angeles Lakers,66,473,74,55,285
2016,Nicolas Batum,Chicago Bruins,70,1046,403,43,428
2016,Jerryd Bayless,Milwaukee Bucks,52,541,163,11,141
2016,Aron Baynes,Detroit Pistons,81,514,51,52,384
2016,Kent Bazemore,Atlanta Hawks,75,872,171,38,379
2016,Bradley Beal,Washington Wizards,55,958,162,11,188
2016,Michael Beasley,Houston Rockets,20,255,16,9,98
2016,Marco Belinelli,Sacramento Kings,68,696,127,2,117
2016,Anthony Bennett,Toronto Raptors,19,28,0,0,23
2016,Patrick Beverley,Houston Rockets,71,700,239,26,250
2016,Bismack Biyombo,Toronto Raptors,82,454,29,133,655
2016,Nemanja Bjelica,Minnesota Timberwolves,60,308,83,21,210
2016,Tarik Black,Los Angeles Lakers,39,133,16,18,157
2016,DeJuan Blair,Washington Wizards,29,61,11,2,57
2016,Steve Blake,Detroit Pistons,58,254,200,5,89
2016,Eric Bledsoe,Phoenix Suns,31,632,190,19,125
2016,Bojan Bogdanovic,Brooklyn Nets,79,887,99,5,255
2016,Andrew Bogut,Golden State Warriors,70,375,162,114,492
2016,Matt Bonner,San Antonio Spurs,30,76,9,1,27
2016,Devin Booker,Phoenix Suns,76,1048,200,20,187
2016,Trevor Booker,Utah Jazz,79,463,84,41,452
2016,Chris Bosh,Miami Heat,53,1010,128,34,390
2016,Avery Bradley,Boston Celtics,76,1155,158,19,220
2016,Elton Brand,Philadelphia 76ers,17,70,18,8,63
2016,Corey Brewer,Houston Rockets,82,590,109,19,199
2016,Aaron Brooks,Chicago Bulls,69,491,180,10,101
2016,Anthony Brown,Los Angeles Lakers,29,115,19,5,70
2016,Lorenzo Brown,Phoenix Suns,8,20,11,1,7
2016,Markel Brown,Brooklyn Nets,62,363,91,15,122
2016,Kobe Bryant,Los Angeles Lakers,66,1161,184,13,247
2016,Chase Budinger,Indiana Pacers,49,216,49,9,121
2016,Chase Budinger,Phoenix Suns,17,55,15,1,29
2016,Reggie Bullock,Detroit Pistons,37,122,27,2,68
2016,Trey Burke,Utah Jazz,64,679,148,6,112
2016,Alec Burks,Utah Jazz,31,412,63,4,109
2016,Caron Butler,Sacramento Kings,17,63,10,1,22
2016,Jimmy Butler,Chicago Bulls,67,1399,321,43,358
2016,Rasual Butler,San Antonio Spurs,46,124,24,23,56
2016,Bruno Caboclo,Toronto Raptors,6,3,1,1,2
2016,Jose Calderon,New York Knicks,72,544,298,7,229
2016,Kentavious Caldwell-Pope,Detroit Pistons,76,1105,138,17,282
2016,Isaiah Canaan,Philadelphia 76ers,77,846,137,12,174
2016,Clint Capela,Houston Rockets,77,542,47,92,494
2016,DeMarre Carroll,Toronto Raptors,26,286,27,6,122
2016,Vince Carter,Memphis Grizzlies,60,395,56,16,146
2016,Michael Carter-Williams,Milwaukee Bucks,54,623,281,41,276
2016,Omri Casspi,Sacramento Kings,69,813,95,17,410
2016,Willie Cauley-Stein,Sacramento Kings,66,463,37,66,352
2016,Mario Chalmers,Miami Heat,6,33,19,1,14
2016,Mario Chalmers,Memphis Grizzlies,55,595,211,12,143
2016,Tyson Chandler,Phoenix Suns,66,472,64,44,576
2016,Rakeem Christmas,Indiana Pacers,1,4,0,0,1
2016,Ian Clark,Golden State Warriors,66,236,64,13,68
2016,Coty Clarke,Boston Celtics,3,6,0,0,1
2016,Jordan Clarkson,Los Angeles Lakers,79,1225,192,7,313
2016,Norris Cole,New Orleans Pelicans,45,477,167,5,151
2016,Darren Collison,Sacramento Kings,74,1035,318,4,169
2016,Nick Collison,Oklahoma City Thunder,59,123,52,16,171
2016,Mike Conley,Memphis Grizzlies,56,857,342,16,164
2016,Pat Connaughton,Portland Trail Blazers,34,36,10,0,32
2016,Chris Copeland,Milwaukee Bucks,24,50,11,0,10
2016,Bryce Cotton,Phoenix Suns,3,4,3,0,0
2016,Bryce Cotton,Memphis Grizzlies,5,4,0,0,0
2016,DeMarcus Cousins,Sacramento Kings,65,1748,214,92,747
2016,Robert Covington,Philadelphia 76ers,67,858,97,40,419
2016,Allen Crabbe,Portland Trail Blazers,81,832,99,16,216
2016,Jamal Crawford,Los Angeles Clippers,79,1120,183,12,145
2016,Jae Crowder,Boston Celtics,73,1038,135,35,373
2016,Dante Cunningham,New Orleans Pelicans,80,484,77,33,236
2016,Jared Cunningham,Cleveland Cavaliers,40,104,19,2,29
2016,Jared Cunningham,Milwaukee Bucks,4,16,1,0,9
2016,Seth Curry,Sacramento Kings,44,299,67,3,60
2016,Stephen Curry,Golden State Warriors,79,2375,527,15,430
2016,Troy Daniels,Chicago Bruins,43,242,21,3,57
2016,Anthony Davis,New Orleans Pelicans,61,1481,116,125,627
2016,Ed Davis,Portland Trail Blazers,81,526,88,72,599
2016,Branden Dawson,Los Angeles Clippers,6,5,0,1,4
2016,Dewayne Dedmon,Orlando Magic,58,255,13,46,228
2016,Bryce Dejean-Jones,New Orleans Pelicans,14,79,15,2,48
2016,Sam Dekker,Houston Rockets,3,0,0,0,1
2016,Matthew Dellavedova,Cleveland Cavaliers,76,569,337,9,162
2016,Luol Deng,Miami Heat,74,911,140,29,443
2016,DeMar DeRozan,Toronto Raptors,78,1830,315,21,349
2016,Boris Diaw,San Antonio Spurs,76,485,176,21,233
2016,Gorgui Dieng,Minnesota Timberwolves,82,827,143,96,585
2016,Spencer Dinwiddie,Detroit Pistons,12,58,22,0,17
2016,Toney Douglas,New Orleans Pelicans,61,531,157,5,143
2016,Goran Dragic,Miami Heat,72,1018,419,17,277
2016,Andre Drummond,Detroit Pistons,81,1314,67,112,1198
2016,Jared Dudley,Washington Wizards,81,638,170,18,286
2016,Duje Dukan,Sacramento Kings,1,6,1,0,4
2016,Tim Duncan,San Antonio Spurs,61,522,163,78,447
2016,Mike Dunleavy,Chicago Bulls,31,222,39,10,83
2016,Kevin Durant,Oklahoma City Thunder,72,2029,361,85,589
2016,Cleanthony Early,New York Knicks,17,31,6,3,26
2016,Jarell Eddie,Washington Wizards,26,63,5,1,23
2016,Wayne Ellington,Brooklyn Nets,76,586,83,5,174
2016,Monta Ellis,Indiana Pacers,81,1121,383,37,271
2016,James Ennis,Miami Heat,3,0,1,0,0
2016,James Ennis,Memphis Grizzlies,10,16,2,2,7
2016,James Ennis,New Orleans Pelicans,9,143,18,3,35
2016,Tyler Ennis,Milwaukee Bucks,46,206,95,1,75
2016,Jeremy Evans,Dallas Mavericks,30,71,2,9,54
2016,Tyreke Evans,New Orleans Pelicans,25,379,164,8,129
2016,Festus Ezeli,Golden State Warriors,46,320,32,50,257
2016,Kenneth Faried,Denver Nuggets,67,835,79,60,581
2016,Jordan Farmar,Memphis Grizzlies,12,110,37,2,25
2016,Derrick Favors,Utah Jazz,62,1016,94,91,503
2016,Cristiano Felicio,Chicago Bulls,31,105,26,13,102
2016,Raymond Felton,Dallas Mavericks,80,763,284,15,258
2016,Evan Fournier,Orlando Magic,79,1213,213,2,225
2016,Randy Foye,Denver Nuggets,54,323,112,16,105
2016,Randy Foye,Oklahoma City Thunder,27,151,49,13,51
2016,Tim Frazier,Portland Trail Blazers,35,51,42,1,39
2016,Tim Frazier,New Orleans Pelicans,16,210,120,1,71
2016,Jimmer Fredette,New Orleans Pelicans,4,2,1,0,0
2016,Jimmer Fredette,New York Knicks,2,7,0,0,0
2016,Channing Frye,Orlando Magic,44,229,45,20,141
2016,Channing Frye,Cleveland Cavaliers,26,196,26,8,93
2016,Danilo Gallinari,Denver Nuggets,53,1036,135,19,281
2016,Langston Galloway,New York Knicks,82,625,207,22,288
2016,Kevin Garnett,Minnesota Timberwolves,38,122,62,10,150
2016,Marc Gasol,Memphis Grizzlies,52,861,196,70,362
2016,Pau Gasol,Chicago Bulls,72,1187,294,146,793
2016,Rudy Gay,Sacramento Kings,70,1204,120,51,456
2016,Alonzo Gee,New Orleans Pelicans,73,325,72,13,245
2016,Paul George,Indiana Pacers,81,1874,329,29,563
2016,Taj Gibson,Chicago Bulls,73,627,106,77,504
2016,Manu Ginobili,San Antonio Spurs,58,555,177,11,146
2016,Rudy Gobert,Utah Jazz,61,557,91,135,668
2016,Drew Gooden,Washington Wizards,30,82,13,11,85
2016,Archie Goodwin,Phoenix Suns,57,505,118,13,142
2016,Aaron Gordon,Orlando Magic,78,719,128,55,507
2016,Eric Gordon,New Orleans Pelicans,45,686,121,14,99
2016,Marcin Gortat,Washington Wizards,75,1012,106,96,741
2016,Andrew Goudelock,Houston Rockets,8,22,4,2,2
2016,Jerami Grant,Philadelphia 76ers,77,749,135,127,361
2016,Jerian Grant,New York Knicks,76,426,177,10,143
2016,Danny Green,San Antonio Spurs,79,572,141,64,303
2016,Draymond Green,Golden State Warriors,81,1131,598,113,769
2016,Erick Green,Denver Nuggets,3,0,1,0,1
2016,Erick Green,Utah Jazz,6,13,2,0,5
2016,Gerald Green,Miami Heat,69,616,56,19,163
2016,JaMychal Green,Memphis Grizzlies,78,578,67,33,373
2016,Jeff Green,Memphis Grizzlies,53,646,98,19,241
2016,Jeff Green,Los Angeles Clippers,27,293,40,21,91
2016,Blake Griffin,Los Angeles Clippers,35,749,170,17,294
2016,Jorge Gutierrez,Chicago Bruins,12,22,17,0,7
2016,P.J. Hairston,Chicago Bruins,48,286,29,7,128
2016,P.J. Hairston,Memphis Grizzlies,18,124,9,4,46
2016,Jordan Hamilton,New Orleans Pelicans,11,125,25,3,62
2016,Tyler Hansbrough,Chicago Bruins,44,104,8,7,89
2016,Tim Hardaway,Atlanta Hawks,51,326,51,7,86
2016,James Harden,Houston Rockets,82,2376,612,51,501
2016,Maurice Harkless,Portland Trail Blazers,78,498,67,35,280
2016,Justin Harper,Detroit Pistons,5,13,0,0,1
2016,Montrezl Harrell,Houston Rockets,39,140,17,11,65
2016,Devin Harris,Dallas Mavericks,64,487,118,13,138
2016,Gary Harris,Denver Nuggets,76,932,147,18,220
2016,Joe Harris,Cleveland Cavaliers,5,3,2,0,3
2016,Tobias Harris,Orlando Magic,49,669,99,28,342
2016,Tobias Harris,Detroit Pistons,27,447,70,12,168
2016,Aaron Harrison,Chicago Bruins,21,18,2,0,15
2016,Udonis Haslem,Miami Heat,37,59,14,2,75
2016,Spencer Hawes,Chicago Bruins,57,340,109,27,244
2016,Chuck Hayes,Houston Rockets,2,4,2,0,8
2016,Gordon Hayward,Utah Jazz,80,1578,296,27,397
2016,Gerald Henderson,Portland Trail Blazers,72,624,75,19,211
2016,John Henson,Milwaukee Bucks,57,397,54,109,221
2016,Mario Hezonja,Orlando Magic,79,478,109,17,176
2016,Roy Hibbert,Los Angeles Lakers,81,481,95,110,398
2016,J.J. Hickson,Denver Nuggets,20,137,16,12,87
2016,J.J. Hickson,Washington Wizards,15,69,7,2,45
2016,Nene Hilario,Washington Wizards,57,525,97,26,259
2016,George Hill,Indiana Pacers,74,894,259,17,298
2016,Jordan Hill,Indiana Pacers,73,645,87,37,451
2016,Solomon Hill,Indiana Pacers,59,246,57,11,166
2016,Darrun Hilliard,Detroit Pistons,38,152,27,1,45
2016,Kirk Hinrich,Chicago Bulls,35,132,59,1,58
2016,Kirk Hinrich,Atlanta Hawks,11,5,14,1,12
2016,Jrue Holiday,New Orleans Pelicans,65,1089,391,22,195
2016,Justin Holiday,Atlanta Hawks,26,63,11,4,27
2016,Justin Holiday,Chicago Bulls,27,176,45,15,63
2016,Ryan Hollins,Washington Wizards,5,8,0,1,11
2016,Ryan Hollins,Memphis Grizzlies,32,116,10,20,87
2016,Rondae Hollis-Jefferson,Brooklyn Nets,29,167,43,16,154
2016,Richaun Holmes,Philadelphia 76ers,51,287,33,40,135
2016,Rodney Hood,Utah Jazz,79,1149,213,16,267
2016,Al Horford,Atlanta Hawks,82,1249,263,121,596
2016,Dwight Howard,Houston Rockets,71,976,98,113,835
2016,Marcelo Huertas,Los Angeles Lakers,53,237,182,7,90
2016,Josh Huestis,Oklahoma City Thunder,5,14,0,2,10
2016,Kris Humphries,Washington Wizards,28,180,16,14,115
2016,Kris Humphries,Phoenix Suns,4,29,7,2,32
2016,Kris Humphries,Atlanta Hawks,21,134,13,7,71
2016,R.J. Hunter,Boston Celtics,36,97,13,4,37
2016,Serge Ibaka,Oklahoma City Thunder,78,983,66,148,533
2016,Andre Iguodala,Golden State Warriors,65,457,219,19,263
2016,Ersan Ilyasova,Detroit Pistons,52,589,55,27,282
2016,Ersan Ilyasova,Orlando Magic,22,178,12,6,121
2016,Joe Ingles,Utah Jazz,81,342,96,4,151
2016,Damien Inglis,Milwaukee Bucks,20,36,10,3,31
2016,Kyrie Irving,Cleveland Cavaliers,53,1041,249,18,157
2016,Jarrett Jack,Brooklyn Nets,32,411,236,7,136
2016,Reggie Jackson,Detroit Pistons,79,1489,492,11,253
2016,LeBron James,Cleveland Cavaliers,76,1920,514,49,565
2016,Al Jefferson,Chicago Bruins,47,562,70,41,301
2016,Cory Jefferson,Phoenix Suns,8,22,0,1,16
2016,Richard Jefferson,Cleveland Cavaliers,74,410,59,14,128
2016,John Jenkins,Dallas Mavericks,21,69,9,0,22
2016,John Jenkins,Phoenix Suns,22,109,26,1,35
2016,Brandon Jennings,Detroit Pistons,23,157,70,2,46
2016,Brandon Jennings,Orlando Magic,25,175,100,5,50
2016,Jonas Jerebko,Boston Celtics,78,340,62,24,288
2016,Amir Johnson,Boston Celtics,79,577,138,83,505
2016,Chris Johnson,Utah Jazz,70,205,45,20,132
2016,James Johnson,Toronto Raptors,57,287,67,33,126
2016,Joe Johnson,Brooklyn Nets,57,671,232,2,224
2016,Joe Johnson,Miami Heat,24,321,86,2,68
2016,Orlando Johnson,Phoenix Suns,2,16,0,3,9
2016,Orlando Johnson,New Orleans Pelicans,5,10,2,0,6
2016,Stanley Johnson,Detroit Pistons,73,593,118,12,306
2016,Tyler Johnson,Miami Heat,36,314,79,14,109
2016,Wesley Johnson,Los Angeles Clippers,80,549,49,56,248
2016,Nikola Jokic,Denver Nuggets,80,796,189,50,560
2016,Dahntay Jones,Cleveland Cavaliers,1,13,2,2,5
2016,James Jones,Cleveland Cavaliers,48,178,14,10,50
2016,Terrence Jones,Houston Rockets,50,434,41,39,211
2016,Tyus Jones,Minnesota Timberwolves,37,156,108,3,47
2016,DeAndre Jordan,Los Angeles Clippers,77,980,90,177,1059
2016,Cory Joseph,Toronto Raptors,80,677,250,20,210
2016,Chris Kaman,Portland Trail Blazers,16,44,11,1,24
2016,Frank Kaminsky,Chicago Bruins,81,606,98,43,335
2016,Enes Kanter,Oklahoma City Thunder,82,1038,33,33,664
2016,Sergey Karasev,Brooklyn Nets,40,97,35,2,58
2016,Sasha Kaun,Cleveland Cavaliers,25,23,3,5,26
2016,Ryan Kelly,Los Angeles Lakers,36,152,20,10,121
2016,Michael Kidd-Gilchrist,Chicago Bruins,7,89,9,3,45
2016,Sean Kilpatrick,Denver Nuggets,8,27,3,0,6
2016,Sean Kilpatrick,Brooklyn Nets,23,318,26,2,50
2016,Brandon Knight,Phoenix Suns,52,1018,263,20,202
2016,Kyle Korver,Atlanta Hawks,80,739,164,35,260
2016,Kosta Koufos,Sacramento Kings,78,529,33,70,423
2016,Jeremy Lamb,Chicago Bruins,66,580,77,30,252
2016,Carl Landry,Philadelphia 76ers,36,351,32,9,146
2016,Shane Larkin,Brooklyn Nets,78,566,342,12,180
2016,Joffrey Lauvergne,Denver Nuggets,59,465,56,15,290
2016,Zach LaVine,Minnesota Timberwolves,82,1150,251,17,228
2016,Ty Lawson,Houston Rockets,53,309,180,6,89
2016,Ty Lawson,Indiana Pacers,13,64,57,1,31
2016,Courtney Lee,Memphis Grizzlies,51,511,76,16,118
2016,Courtney Lee,Chicago Bruins,28,250,60,12,87
2016,David Lee,Boston Celtics,30,214,54,13,130
2016,David Lee,Dallas Mavericks,25,213,30,15,175
2016,Alex Len,Phoenix Suns,78,703,97,62,594
2016,Kawhi Leonard,San Antonio Spurs,72,1523,186,71,493
2016,Meyers Leonard,Portland Trail Blazers,61,511,92,18,314
2016,Jon Leuer,Phoenix Suns,67,567,72,30,373
2016,Damian Lillard,Portland Trail Blazers,75,1879,512,28,302
2016,Jeremy Lin,Chicago Bruins,78,914,235,42,253
2016,Shaun Livingston,Golden State Warriors,78,488,237,27,169
2016,Kevon Looney,Golden State Warriors,5,9,0,0,10
2016,Brook Lopez,Brooklyn Nets,73,1501,147,124,573
2016,Robin Lopez,New York Knicks,82,842,114,129,602
2016,Kevin Love,Cleveland Cavaliers,77,1234,186,41,762
2016,Kyle Lowry,Toronto Raptors,77,1634,494,34,365
2016,Trey Lyles,Utah Jazz,80,488,59,18,299
2016,Shelvin Mack,Atlanta Hawks,24,93,38,0,22
2016,Shelvin Mack,Utah Jazz,28,355,149,3,106
2016,Ian Mahinmi,Indiana Pacers,71,660,104,75,507
2016,Devyn Marble,Orlando Magic,28,60,12,1,38
2016,Boban Marjanovic,San Antonio Spurs,54,297,21,23,194
2016,Kendall Marshall,Philadelphia 76ers,30,111,73,2,28
2016,Jarell Martin,Memphis Grizzlies,27,153,15,7,86
2016,Kevin Martin,Minnesota Timberwolves,39,415,46,1,81
2016,Kevin Martin,San Antonio Spurs,16,99,12,2,29
2016,Wesley Matthews,Dallas Mavericks,78,977,151,17,238
2016,O.J. Mayo,Milwaukee Bucks,41,321,118,8,105
2016,Luc Mbah,Los Angeles Clippers,75,231,30,19,171
2016,James Michael,Golden State Warriors,41,117,17,8,58
2016,Ray McCallum,San Antonio Spurs,31,68,33,4,31
2016,Ray McCallum,Memphis Grizzlies,10,69,27,3,16
2016,C.J. McCollum,Portland Trail Blazers,80,1666,341,23,259
2016,T.J. McConnell,Philadelphia 76ers,81,493,367,10,250
2016,Chris McCullough,Brooklyn Nets,24,112,9,12,68
2016,K.J. McDaniels,Houston Rockets,37,89,10,6,42
2016,Doug McDermott,Chicago Bulls,81,764,59,6,195
2016,Mitch McGary,Oklahoma City Thunder,20,26,3,2,18
2016,JaVale McGee,Dallas Mavericks,34,172,3,26,133
2016,Ben McLemore,Sacramento Kings,68,531,79,10,148
2016,Jordan McRae,Phoenix Suns,7,37,10,0,8
2016,Jordan McRae,Cleveland Cavaliers,15,62,15,1,12
2016,Josh McRoberts,Miami Heat,42,150,81,7,105
2016,Jodie Meeks,Detroit Pistons,3,22,3,0,5
2016,Salah Mejri,Dallas Mavericks,34,125,10,36,123
2016,Jordan Mickey,Boston Celtics,16,21,1,11,13
2016,Khris Middleton,Milwaukee Bucks,79,1434,331,19,302
2016,C.J. Miles,Indiana Pacers,64,753,63,29,175
2016,Andre Miller,Minnesota Timberwolves,26,88,58,0,24
2016,Andre Miller,San Antonio Spurs,13,56,29,0,27
2016,Mike Miller,Denver Nuggets,47,63,40,4,53
2016,Patty Mills,San Antonio Spurs,81,690,226,6,158
2016,Elijah Millsap,Utah Jazz,20,36,19,3,35
2016,Paul Millsap,Atlanta Hawks,81,1385,265,139,732
2016,Nikola Mirotic,Chicago Bulls,66,777,100,46,362
2016,Nazr Mohammed,Oklahoma City Thunder,5,8,0,0,4
2016,Greg Monroe,Milwaukee Bucks,79,1210,178,67,696
2016,Luis Montero,Portland Trail Blazers,12,14,1,0,4
2016,E'Twaun Moore,Chicago Bulls,59,443,99,18,133
2016,Eric Moreland,Sacramento Kings,8,8,1,4,11
2016,Marcus Morris,Detroit Pistons,80,1131,201,23,404
2016,Markieff Morris,Phoenix Suns,37,430,87,17,194
2016,Markieff Morris,Washington Wizards,27,335,37,17,158
2016,Anthony Morrow,Oklahoma City Thunder,68,380,24,5,62
2016,Donatas Motiejunas,Houston Rockets,37,230,41,5,109
2016,Timofey Mozgov,Cleveland Cavaliers,76,475,33,57,337
2016,Emmanuel Mudiay,Denver Nuggets,68,872,372,35,232
2016,Shabazz Muhammad,Minnesota Timberwolves,82,863,52,7,267
2016,Xavier Munford,Memphis Grizzlies,14,80,22,3,31
2016,Mike Muscala,Atlanta Hawks,60,195,34,27,117
2016,Larry Nance,Los Angeles Lakers,63,349,44,23,312
2016,Shabazz Napier,Orlando Magic,55,203,97,1,55
2016,Gary Neal,Washington Wizards,40,390,47,1,83
2016,Jameer Nelson,Denver Nuggets,39,299,190,5,115
2016,Raul Neto,Utah Jazz,81,476,174,2,120
2016,Andrew Nicholson,Orlando Magic,56,384,25,22,201
2016,Joakim Noah,Chicago Bulls,29,124,110,29,255
2016,Nerlens Noel,Philadelphia 76ers,67,747,122,100,542
2016,Lucas Nogueira,Toronto Raptors,29,65,7,12,46
2016,Steve Novak,Oklahoma City Thunder,7,17,0,0,4
2016,Steve Novak,Milwaukee Bucks,3,7,0,0,1
2016,Dirk Nowitzki,Dallas Mavericks,75,1372,132,52,489
2016,Jusuf Nurkic,Denver Nuggets,32,263,40,44,175
2016,J.J. O'Brien,Utah Jazz,2,0,0,0,1
2016,Johnny O'Bryant,Milwaukee Bucks,66,200,32,8,176
2016,Kyle O'Quinn,New York Knicks,65,309,72,49,250
2016,Jahlil Okafor,Philadelphia 76ers,53,928,65,61,373
2016,Victor Oladipo,Orlando Magic,72,1153,282,54,345
2016,Kelly Olynyk,Boston Celtics,69,687,105,33,281
2016,Kelly Oubre,Washington Wizards,63,236,13,7,133
2016,Zaza Pachulia,Dallas Mavericks,76,650,128,22,718
2016,Kostas Papanikolaou,Denver Nuggets,26,67,16,5,40
2016,Jabari Parker,Milwaukee Bucks,76,1070,130,29,395
2016,Tony Parker,San Antonio Spurs,72,857,379,11,176
2016,Chandler Parsons,Dallas Mavericks,61,837,169,21,285
2016,Lamar Patterson,Atlanta Hawks,35,84,39,2,50
2016,Patrick Patterson,Toronto Raptors,79,543,94,32,342
2016,Chris Paul,Los Angeles Clippers,74,1446,738,13,310
2016,Adreian Payne,Minnesota Timberwolves,52,132,29,11,111
2016,Cameron Payne,Oklahoma City Thunder,57,283,108,6,85
2016,Elfrid Payton,Orlando Magic,73,778,468,20,261
2016,Nikola Pekovic,Minnesota Timberwolves,12,54,11,0,21
2016,Kendrick Perkins,New Orleans Pelicans,37,91,31,11,128
2016,Paul Pierce,Los Angeles Clippers,68,417,71,17,186
2016,Tibor Pleiss,Utah Jazz,12,24,2,2,15
2016,Mason Plumlee,Portland Trail Blazers,82,749,226,85,628
2016,Miles Plumlee,Milwaukee Bucks,61,314,16,50,232
2016,Otto Porter,Washington Wizards,75,871,120,32,391
2016,Bobby Portis,Chicago Bulls,62,436,52,22,337
2016,Kristaps Porzingis,New York Knicks,72,1028,94,134,526
2016,Dwight Powell,Dallas Mavericks,69,399,44,24,273
2016,Norman Powell,Toronto Raptors,49,273,47,10,111
2016,Phil Pressey,Philadelphia 76ers,14,55,46,1,23
2016,Phil Pressey,Phoenix Suns,9,22,29,3,8
